	logFC	logCPM	LR	PValue	FDR
GEN1_NM_001130009	0.260716201	1.584792509	0.175388507	0.675366609	0.99999735
RBL1_NM_002895	0.253477773	1.978574982	0.175270035	0.675470011	0.99999735
MCM7_NM_182776	0.193986302	5.226623101	0.175257514	0.675480942	0.99999735
TPD52L1_NM_001003396	-0.297883674	3.102697743	0.175181408	0.67554739	0.99999735
ZNF268_NM_001165883	-0.21178793	1.957114532	0.17508956	0.675627607	0.99999735
SEPT7P2_NR_024271	0.235853163	1.570490488	0.175071935	0.675643003	0.99999735
ACSF3_NM_001127214	0.170996587	2.868844371	0.175067009	0.675647305	0.99999735
GFPT1_NM_002056	-0.125435621	6.013507049	0.175050567	0.67566167	0.99999735
RNF170_NR_027668	-0.160926404	3.070642487	0.174996142	0.67570922	0.99999735
JAK1_NM_002227	-0.13545982	7.299723403	0.174981638	0.675721893	0.99999735
RNF40_NM_001207033	0.123716696	5.479489742	0.174968056	0.675733761	0.99999735
PTGFRN_NM_020440	-0.278257938	4.01337463	0.174862185	0.675826293	0.99999735
KAT8_NM_032188	0.155789596	3.156275926	0.174844442	0.675841804	0.99999735
SMARCB1_NM_003073	0.12476549	5.328886099	0.174823283	0.675860302	0.99999735
CD40_NM_152854	0.261839074	0.895706182	0.174814712	0.675867795	0.99999735
SIPA1_NM_006747	0.164999114	3.260463298	0.174774274	0.675903153	0.99999735
RNF170_NR_027669	-0.161356854	3.064085038	0.174753897	0.675920972	0.99999735
GATS_NR_028040	0.214231181	1.868597234	0.174741809	0.675931543	0.99999735
DALRD3_NM_018114	0.127366516	4.902124785	0.174687953	0.675978645	0.99999735
WHSC1_NM_007331	0.166770571	4.193195188	0.174680798	0.675984903	0.99999735
CEP120_NM_001166226	-0.170348414	2.822715472	0.174655486	0.676007044	0.99999735
HERPUD2_NM_022373	0.150508072	3.390723319	0.174592122	0.676062479	0.99999735
MTOR_NM_004958	0.131559206	4.675045451	0.174588105	0.676065994	0.99999735
LSS_NM_002340	0.156800578	6.706424229	0.174557224	0.676093015	0.99999735
ZNF202_NM_003455	0.212723629	1.78820364	0.174525165	0.67612107	0.99999735
PCCA_NM_000282	-0.165807416	2.991187071	0.174523281	0.676122719	0.99999735
LOC728066_NR_034169	-0.211913939	1.895975334	0.174462472	0.676175941	0.99999735
USP39_NR_046347	-0.12471895	5.151859166	0.174457421	0.676180363	0.99999735
TNFSF13_NM_003808	0.248878975	0.984494865	0.174343827	0.676279816	0.99999735
POLR2H_NM_006232	-0.149317685	3.652880695	0.174326259	0.676295201	0.99999735
ZNF587B_NM_001204818	0.243285257	1.222217796	0.174300753	0.676317539	0.99999735
IFNAR2_NM_000874	-0.189003406	2.335070773	0.174268667	0.676345642	0.99999735
USP48_NM_001032730	-0.146241487	3.824673945	0.174266737	0.676347332	0.99999735
HLA-C_NM_001243042_1	0.161475137	7.112867731	0.174213594	0.676393885	0.99999735
ANKHD1_NM_001197030	0.176662574	2.632572387	0.174205048	0.676401371	0.99999735
HLA-C_NM_002117_6	0.161475138	7.112867731	0.174190868	0.676413795	0.99999735
PJA1_NM_022368	0.156496272	3.254916204	0.174137355	0.676460684	0.99999735
HSD17B12_NM_016142	-0.128710653	5.445792093	0.174114875	0.676480384	0.99999735
USP7_NM_003470	0.118595414	5.790774588	0.17408166	0.676509494	0.99999735
POLL_NM_001174085	0.165172822	3.040254395	0.173955202	0.676620353	0.99999735
EFHC1_NM_001172420	0.188498741	2.396411438	0.173931173	0.676641423	0.99999735
SRSF2_NM_001195427	-0.122507538	5.752625969	0.173917146	0.676653724	0.99999735
LRCH2_NM_001243963	-0.258237531	1.183632696	0.173900299	0.676668498	0.99999735
PKIG_NM_181805	-0.177262879	6.226447294	0.173899657	0.676669061	0.99999735
MCM7_NM_005916	0.193754488	5.273279321	0.17387566	0.676690108	0.99999735
ERCC1_NM_202001	0.122598958	5.737089491	0.173866958	0.67669774	0.99999735
IRAK3_NM_007199	-0.195938221	2.323704002	0.173860741	0.676703193	0.99999735
SLC39A3_NM_213568	0.185661667	2.443582412	0.173828631	0.676731359	0.99999735
RHOBTB2_NM_001160036	0.159525347	3.593680066	0.173824982	0.67673456	0.99999735
MYL6_NM_021019	-0.171080509	10.24318038	0.173775912	0.676777608	0.99999735
SPINT2_NM_001166103	0.307712094	0.071881268	0.173735491	0.676813074	0.99999735
GAMT_NM_000156	-0.146525012	4.047441557	0.173734973	0.676813529	0.99999735
ATF2_NM_001256094	-0.18522629	2.539843416	0.173681801	0.676860191	0.99999735
SLC7A6_NM_001076785	0.14387241	3.96849108	0.173649895	0.676888195	0.99999735
JPH2_NM_020433	0.20191546	2.929923845	0.17363358	0.676902516	0.99999735
PTRH1_NM_001002913	-0.183879613	2.552582369	0.173582059	0.676947744	0.99999735
RINT1_NM_021930	-0.147435178	3.641239351	0.173576678	0.676952468	0.99999735
LINC00478_NR_027790	-0.318996354	0.480668948	0.173532379	0.676991364	0.99999735
PRR11_NM_018304	0.208243779	4.363833534	0.173505911	0.677014605	0.99999735
MRPS14_NM_022100	-0.151967674	3.418732946	0.173496972	0.677022456	0.99999735
TNFAIP8L1_NM_001167942	0.26267823	1.119408289	0.173490807	0.67702787	0.99999735
GHITM_NM_014394	-0.129838832	6.876016465	0.173434807	0.677077055	0.99999735
SERPINE2_NM_001136528	0.214560817	10.61477829	0.173421496	0.677088747	0.99999735
SERPINE2_NM_006216	0.214537567	10.61502959	0.173412069	0.677097028	0.99999735
INO80C_NM_194281	0.252161681	1.002224128	0.173392752	0.677113997	0.99999735
ESCO1_NM_052911	-0.216282805	1.955223464	0.173385031	0.67712078	0.99999735
EFNB3_NM_001406	0.23962715	1.526873995	0.173344805	0.677156122	0.99999735
ZNF83_NM_018300	0.205224934	2.045450099	0.173290417	0.677203914	0.99999735
ZNF83_NM_001242531	0.199352803	2.2957547	0.173280311	0.677212796	0.99999735
GUSBP1_NR_027027	-0.28476666	0.256991366	0.173274103	0.677218252	0.99999735
DAB2_NM_001244871	-0.14498719	8.091221045	0.173267703	0.677223876	0.99999735
ZNF501_NM_145044	-0.277412814	0.511610373	0.173262936	0.677228066	0.99999735
SNORD5_NR_003033	-0.281410932	0.332380131	0.173160273	0.677318311	0.99999735
EPN2_NM_001102664	0.149878401	3.583151552	0.173108911	0.677363472	0.99999735
RHOBTB2_NM_001160037	0.159248951	3.59202271	0.172951031	0.67750234	0.99999735
SLC25A19_NM_001126121	0.229721434	1.515767017	0.172946672	0.677506175	0.99999735
SLC25A30_NM_001010875	-0.174947702	2.876295977	0.172890939	0.677555216	0.99999735
MYBBP1A_NM_001105538	0.13175491	4.392630406	0.172772428	0.677659526	0.99999735
CD40_NM_001250	0.257316744	1.002964948	0.172720931	0.677704865	0.99999735
LOC100288778_NR_028269	-0.184204958	2.496754653	0.17270658	0.677717502	0.99999735
LCMT1_NM_001032391	-0.136230783	4.148336994	0.172511109	0.67788968	0.99999735
C20orf3_NM_020531	0.116522679	5.80237076	0.172409028	0.677979643	0.99999735
NUDT16_NR_033268	-0.150050016	3.737738416	0.172359605	0.67802321	0.99999735
OXNAD1_NM_138381	-0.223800643	1.612865789	0.172277369	0.678095718	0.99999735
ZNF75D_NM_001185063	0.244150093	1.134488272	0.172265692	0.678106016	0.99999735
SERPINE2_NM_001136530	0.213661802	10.59727081	0.172237051	0.678131274	0.99999735
CTDSP2_NM_005730	0.137575293	7.138962849	0.172165138	0.678194707	0.99999735
LOC100507433_NR_038249	-0.294970193	0.012869276	0.171908474	0.678421226	0.99999735
CES4A_NM_001190202	0.307921277	-0.187024704	0.171900158	0.678428569	0.99999735
LRP6_NM_002336	0.16361837	3.210832487	0.171855813	0.678467727	0.99999735
BOP1_NM_015201	0.145346495	7.494381987	0.171855478	0.678468023	0.99999735
ITFG2_NM_018463	0.163038346	2.88191819	0.171816843	0.678502144	0.99999735
C1orf192_NM_001013625	-0.278459756	0.34187426	0.171811991	0.678506429	0.99999735
RNF40_NM_014771	0.122512374	5.480031275	0.171746275	0.678564478	0.99999735
SLC25A19_NM_021734	0.22858343	1.52627928	0.171698364	0.678606808	0.99999735
MIR762_NR_031576	-0.278148361	0.325660825	0.171693736	0.678610897	0.99999735
FOXN3_NM_001085471	0.140017476	4.702959397	0.17168854	0.678615488	0.99999735
GEN1_NM_182625	0.258168575	1.573274904	0.171642633	0.678656055	0.99999735
LUZP1_NM_001142546	0.129481814	4.733653946	0.171634316	0.678663405	0.99999735
DPF2_NM_006268	-0.133338134	4.369183285	0.171621291	0.678674917	0.99999735
RNF122_NM_024787	0.31207254	-0.122625181	0.171621105	0.678675081	0.99999735
SAMD12_NM_001101676	-0.312896424	0.149874991	0.171620932	0.678675234	0.99999735
LIG3_NM_013975	0.157451746	3.280194577	0.1715809	0.678710617	0.99999735
SMARCB1_NM_001007468	0.123452914	5.315584182	0.171535815	0.678750472	0.99999735
VHL_NM_000551	-0.132764843	4.455050807	0.171530397	0.678755262	0.99999735
ZNF268_NM_001165886	-0.212013877	1.920569228	0.171496273	0.678785431	0.99999735
MAGI3_NM_152900	0.204427672	1.991041895	0.171491909	0.67878929	0.99999735
OTUD7B_NM_020205	0.149851936	3.503471152	0.171468473	0.678810013	0.99999735
TNFAIP8L1_NM_152362	0.260635943	1.125017512	0.171442602	0.678832891	0.99999735
ADCK3_NM_020247	0.192526495	2.443749535	0.171378691	0.678889417	0.99999735
INPP5A_NM_005539	-0.136839313	4.132827785	0.171286643	0.67897085	0.99999735
KCTD2_NM_015353	-0.140489687	3.930949589	0.171214053	0.679035087	0.99999735
CES4A_NM_173815	0.3076756	-0.189523412	0.171205988	0.679042224	0.99999735
EHMT1_NM_024757	0.133524765	4.259458595	0.171200653	0.679046946	0.99999735
CHAC2_NM_001008708	-0.27752345	0.467025831	0.171127428	0.679111765	0.99999735
C9orf69_NM_001256526	0.130254688	4.43973307	0.171120012	0.67911833	0.99999735
MED6_NM_005466	-0.150207683	3.569015097	0.171090624	0.679144349	0.99999735
ZNF239_NM_005674	-0.282223685	0.22559572	0.171073487	0.679159523	0.99999735
NDUFA4L2_NM_020142	0.259327358	2.360040909	0.171069907	0.679162692	0.99999735
LIG3_NM_002311	0.163707162	3.142541891	0.171047564	0.679182478	0.99999735
AGPAT4_NM_020133	0.19300247	2.261460468	0.171007744	0.679217743	0.99999735
TAX1BP1_NM_001079864	-0.127263535	6.091945941	0.170991556	0.67923208	0.99999735
TAX1BP1_NM_006024	-0.127495867	6.09935042	0.170940045	0.679277708	0.99999735
CFLAR_NM_001202515	0.149955917	3.801915698	0.170923996	0.679291925	0.99999735
SLC39A7_NM_006979_2	0.121873902	6.493547507	0.170851083	0.679356528	0.99999735
CRTC3_NM_022769	0.134374824	4.319937934	0.17083802	0.679368104	0.99999735
PHYH_NM_006214	-0.135639758	4.6118853	0.170700989	0.679489567	0.99999735
MRPS14_NR_037606	-0.150744789	3.427206502	0.170690007	0.679499304	0.99999735
TTF2_NM_003594	0.199675825	2.366803575	0.170635217	0.679547886	0.99999735
ZNF250_NM_001109689	0.222395685	1.462561737	0.17061757	0.679563536	0.99999735
NUDT16_NM_001171905	-0.148978399	3.746069043	0.170570513	0.679605272	0.99999735
SEMA6D_NM_020858	-0.365317767	-0.558138826	0.170547639	0.679625562	0.99999735
CXorf40A_NM_178124	-0.18799414	2.30419409	0.170437098	0.679723637	0.99999735
ZNF250_NM_021061	0.222244492	1.463303968	0.170432851	0.679727406	0.99999735
RACGAP1_NM_013277	0.218094049	4.940933942	0.170432631	0.6797276	0.99999735
ADAM23_NM_003812	-0.240892041	2.296518767	0.170355713	0.679795867	0.99999735
AP3D1_NM_001077523	0.122866924	6.526262846	0.170339007	0.679810697	0.99999735
KLHL12_NM_021633	-0.138683881	3.964533012	0.170305099	0.679840799	0.99999735
PLCL1_NM_006226	0.301388615	0.11021638	0.170262591	0.67987854	0.99999735
NPTN_NM_001161363	0.122625529	6.097487537	0.170168918	0.679961728	0.99999735
FBXW9_NM_032301	0.181771299	2.430089128	0.170167553	0.679962941	0.99999735
TARS2_NM_025150	-0.163635358	3.002661623	0.170166424	0.679963944	0.99999735
PSD4_NM_012455	0.312121678	0.542484695	0.170094312	0.680028003	0.99999735
SLC25A3_NM_002635	-0.141174847	8.437124346	0.17008667	0.680034792	0.99999735
CRTC3_NM_001042574	0.134080596	4.319333412	0.170059954	0.68005853	0.99999735
UCHL5_NM_015984	-0.156711384	3.394592449	0.169867761	0.680229359	0.99999735
SMARCA4_NM_001128847	0.123648432	5.406749645	0.169853587	0.680241962	0.99999735
PKIG_NM_181804	-0.173328006	6.093313073	0.169841354	0.68025284	0.99999735
DAB2_NM_001343	-0.144171019	8.137612985	0.169825975	0.680266516	0.99999735
MRPL54_NM_172251	-0.139641024	3.941169383	0.169821798	0.68027023	0.99999735
RACGAP1_NM_001126103	0.217715318	4.942203617	0.169800597	0.680289084	0.99999735
SMARCA4_NM_001128845	0.123629531	5.406754671	0.169761917	0.680323486	0.99999735
ABI1_NM_001012751	-0.128140935	4.94412691	0.169716082	0.680364258	0.99999735
FOXRED1_NR_037647	0.18921064	2.464328472	0.169671606	0.680403827	0.99999735
FAM66A_NR_026789	-0.161158534	3.786694646	0.169598395	0.680468974	0.99999735
EFCAB2_NR_026587	0.241277188	1.245677566	0.169508064	0.680549377	0.99999735
ZNF558_NM_144693	0.207142707	1.822089299	0.169500525	0.680556089	0.99999735
C14orf101_NM_017799	0.169685195	2.797762321	0.169499372	0.680557115	0.99999735
IFNAR2_NM_207584	-0.188113413	2.32600393	0.169483586	0.68057117	0.99999735
SLC7A6_NM_003983	0.142406408	3.957529265	0.169350647	0.680689554	0.99999735
FARSB_NM_005687	-0.135333087	5.239649008	0.169320164	0.680716707	0.99999735
ABI1_NM_001178120	-0.12793295	4.943958439	0.16929545	0.680738724	0.99999735
FBXL6_NM_012162	0.21037755	1.836342991	0.169280946	0.680751646	0.99999735
NPTN_NM_012428	0.122441935	6.102857994	0.169257081	0.680772909	0.99999735
UCHL5_NM_001199261	-0.156431376	3.394202436	0.169210216	0.68081467	0.99999735
C8orf44-SGK3_NM_001204173	-0.180179894	2.512367891	0.169142854	0.680874707	0.99999735
AMBRA1_NM_017749	0.148363708	3.489100558	0.169140731	0.680876599	0.99999735
SOCS4_NM_199421	-0.162372092	3.018749721	0.169130013	0.680886153	0.99999735
MAGI3_NM_001142782	0.20340783	1.984148065	0.169106662	0.680906969	0.99999735
GFPT1_NM_001244710	-0.123541979	6.035361419	0.169057237	0.680951033	0.99999735
TMEM132A_NM_017870	0.19555804	2.534124437	0.168983385	0.681016891	0.99999735
GK5_NM_001039547	0.172915204	2.6797262	0.168957433	0.681040037	0.99999735
SEMA6D_NM_153616	-0.363631071	-0.558915644	0.168927988	0.681066301	0.99999735
SCD5_NM_024906	0.24926743	0.967190388	0.168881295	0.681107956	0.99999735
LOC100507463_NR_037173_1	-0.190546521	2.437716899	0.168876329	0.681112387	0.99999735
UQCRC2_NM_003366	-0.122082387	6.368785364	0.16883857	0.681146077	0.99999735
TAX1BP1_NM_001206901	-0.126557053	6.065786121	0.168831436	0.681152442	0.99999735
TROAP_NM_001100620	0.304153098	0.344292243	0.168797593	0.681182643	0.99999735
MAPK7_NM_139034	0.146645146	3.644988787	0.168765833	0.681210988	0.99999735
SMARCA4_NM_001128848	0.12347315	5.406193524	0.168755612	0.681220111	0.99999735
SMARCA4_NM_001128846	0.123454245	5.406198552	0.16872905	0.68124382	0.99999735
GPBP1_NM_001127235	-0.141176698	4.160093511	0.168610881	0.681349323	0.99999735
ERLEC1_NM_015701	-0.11939917	5.756973087	0.168609161	0.68135086	0.99999735
PCCA_NM_001178004	-0.166465467	2.906734278	0.168429739	0.681511135	0.99999735
NKIRAS2_NM_001001349	-0.138775446	4.125142647	0.168364064	0.681569827	0.99999735
SNED1_NM_001080437	-0.264588701	5.535073398	0.168352042	0.681580572	0.99999735
KIAA2018_NM_001009899	0.194430376	2.108166484	0.16829446	0.681632045	0.99999735
EFCAB2_NR_026588	0.233901994	1.368240139	0.168233428	0.681686612	0.99999735
MTAP_NM_002451	-0.152073018	3.383735583	0.168177659	0.681736484	0.99999735
ERLEC1_NM_001127397	-0.118874427	5.649802586	0.168174765	0.681739072	0.99999735
NIPA1_NM_144599	0.195508172	2.133990238	0.168164937	0.681747862	0.99999735
NPTN_NM_001161364	0.121946732	6.042919538	0.168051433	0.681849398	0.99999735
CCNB1IP1_NM_182851	-0.137206963	4.557564137	0.167969288	0.681922908	0.99999735
ROGDI_NM_024589	-0.167384281	2.890621166	0.167953206	0.681937301	0.99999735
NPTN_NM_017455	0.1217587	6.048496648	0.167884157	0.681999111	0.99999735
TNFRSF10D_NM_003840	0.14098059	4.287817465	0.167853922	0.682026181	0.99999735
GPBP1_NM_001203246	-0.142614576	4.079764872	0.167793912	0.682079917	0.99999735
C9orf69_NM_152833	0.129415024	4.482095582	0.167760984	0.682109407	0.99999735
MTX2_NM_006554	-0.141444525	3.976565889	0.167757761	0.682112293	0.99999735
ATXN3_NM_001164782	0.181916632	2.480588329	0.167745835	0.682122975	0.99999735
RUNX1T1_NM_001198625	-0.177474006	3.439861898	0.167697987	0.682165836	0.99999735
GDAP2_NM_001135589	-0.189448519	2.14201341	0.167671135	0.682189892	0.99999735
RNF25_NM_022453	-0.138184595	3.996898811	0.167666704	0.682193862	0.99999735
EEF1G_NM_001404	-0.144238063	8.750177442	0.167654355	0.682204926	0.99999735
MCM2_NM_004526	0.20109441	3.937786183	0.167640099	0.6822177	0.99999735
TMEM11_NM_003876	-0.153671131	3.366286413	0.167630037	0.682226715	0.99999735
TMEM132A_NM_178031	0.194838964	2.533556338	0.167588332	0.682264088	0.99999735
AKIRIN2_NM_018064	-0.135876436	4.052527954	0.167577755	0.682273567	0.99999735
PPAP2A_NM_176895	-0.149622751	5.659905161	0.167557212	0.682291978	0.99999735
UBA6_NM_018227	0.140714178	4.147115053	0.167533594	0.682313148	0.99999735
U2AF1_NM_001025204	-0.120056441	5.847631557	0.167524909	0.682320933	0.99999735
ELFN2_NM_052906	0.381117852	-0.293372343	0.167515237	0.682329603	0.99999735
TBC1D15_NR_027449	-0.142141046	4.451735254	0.167474403	0.68236621	0.99999735
TANK_NM_004180	-0.144870705	4.228483961	0.167333089	0.682492934	0.99999735
DTNB_NM_183361	-0.217419845	1.631418307	0.167308518	0.682514975	0.99999735
SEPSECS_NM_016955	-0.229220433	1.38169777	0.167292174	0.682529637	0.99999735
IFT81_NM_031473	-0.206879125	2.009778258	0.167286379	0.682534836	0.99999735
ORMDL3_NM_139280	-0.136644432	4.080273597	0.167263691	0.68255519	0.99999735
EDEM1_NM_014674	0.139892869	4.049042142	0.16725824	0.682560081	0.99999735
ABI1_NM_001178124	-0.128234912	4.766572612	0.167255878	0.6825622	0.99999735
PSPC1_NR_044998	-0.148000532	3.488922334	0.16723598	0.682580053	0.99999735
CHMP3_NR_036454	-0.118385472	6.125569137	0.167082269	0.682718013	0.99999735
ITPR1_NM_001099952	0.287975253	0.518920361	0.166972699	0.682816401	0.99999735
RNF19A_NM_015435	0.140492045	3.907392491	0.166941289	0.682844612	0.99999735
FNDC3A_NM_014923	-0.132250647	4.339737333	0.16686115	0.682916604	0.99999735
NCOA2_NM_006540	-0.158486351	3.001325007	0.166854886	0.682922232	0.99999735
USP39_NM_001256726	-0.123307781	5.06573272	0.166821765	0.682951992	0.99999735
ABI1_NM_001012750	-0.126224409	5.024109615	0.166792332	0.682978441	0.99999735
KLHL7_NM_001172428	-0.177447791	2.586008139	0.166759023	0.683008377	0.99999735
CCNB1IP1_NM_182852	-0.136620201	4.558242086	0.166758687	0.683008679	0.99999735
SULT1A1_NM_177530	-0.173277415	3.677416416	0.16672533	0.683038662	0.99999735
PIGH_NM_004569	-0.216933778	1.496993183	0.166662157	0.683095452	0.99999735
MTMR10_NM_017762	0.146160863	3.674890541	0.16665211	0.683104486	0.99999735
SCP2_NM_001007098	-0.135427864	4.821157361	0.166606692	0.683145325	0.99999735
STK35_NM_080836	0.168362569	2.739281621	0.166563506	0.683184164	0.99999735
FAM35A_NM_019054	-0.151035959	3.761269724	0.166516117	0.683226789	0.99999735
ABI1_NM_001178116	-0.126018007	5.046370703	0.166497064	0.683243928	0.99999735
C1orf27_NM_017847	-0.187670227	2.371834596	0.166378452	0.683350655	0.99999735
FBXL6_NM_024555	0.208302206	1.825708939	0.166363834	0.683363811	0.99999735
SULT1A1_NM_001055	-0.173089703	3.677535819	0.16633899	0.683386173	0.99999735
TMED7_NM_181836	-0.11907498	5.555705821	0.166336546	0.683388372	0.99999735
ABI1_NM_001178119	-0.126027478	5.023950225	0.166296152	0.683424734	0.99999735
VGLL4_NM_001128220	0.147458582	4.117154471	0.166283798	0.683435856	0.99999735
CAMKMT_NM_024766	-0.232000264	1.393178737	0.166249372	0.683466851	0.99999735
SULT1A1_NM_177529	-0.173004267	3.677560315	0.166178196	0.683530945	0.99999735
TAOK1_NM_020791	0.126991945	5.103259848	0.166091383	0.683609142	0.99999735
FLAD1_NM_001184892	-0.185498262	2.345690274	0.165989628	0.683700828	0.99999735
RNF170_NM_001160224	-0.213294337	1.568508543	0.1658317	0.683843193	0.99999735
ENO1_NM_001201483	0.161595579	9.420973913	0.16581886	0.683854771	0.99999735
RNF19A_NM_183419	0.140474683	3.892095251	0.165807245	0.683865245	0.99999735
AP3D1_NM_003938	0.121339471	6.57154008	0.1657729	0.683896219	0.99999735
MAPRE2_NM_001256420	0.156149783	3.986110933	0.165735242	0.683930184	0.99999735
C4orf32_NM_152400	-0.19242786	2.265587502	0.165671205	0.683987954	0.99999735
MINK1_NM_170663	0.121534736	5.342778534	0.165658461	0.683999452	0.99999735
C3orf19_NM_016474	-0.166296222	2.832745936	0.16565398	0.684003494	0.99999735
USP21_NM_001014443	-0.174193847	2.607859384	0.165633491	0.684021982	0.99999735
SLC38A9_NM_173514	-0.188238505	2.181117736	0.165628217	0.684026741	0.99999735
ZNF623_NM_014789	-0.16924849	2.782884265	0.16554286	0.684103775	0.99999735
SULT1A1_NM_177536	-0.178765928	3.241869641	0.165532748	0.684112903	0.99999735
C6orf162_NM_001042493	-0.252151673	0.792390982	0.165480386	0.684160172	0.99999735
FAM76B_NM_144664	0.229916505	1.567466784	0.165431807	0.684204034	0.99999735
SLC35A2_NM_001042498	0.147783523	3.251952071	0.165419481	0.684215164	0.99999735
