	logFC	logCPM	LR	PValue	FDR
MIR4749_NR_039904	-0.209881354	2.024828943	0.190397403	0.662586068	0.999905229
LURAP1L_NM_203403	-0.197628206	3.888647094	0.190341099	0.662632876	0.999905229
CPZ_NM_001014447	-0.303078343	3.866735281	0.190207656	0.662743844	0.999905229
SNAPC3_NM_001039697	-0.15504106	3.716357695	0.190165478	0.662778928	0.999905229
MPP5_NM_022474	-0.159967125	3.872978915	0.190123377	0.662813952	0.999905229
SNORD49B_NR_003043	-0.154064472	5.511432709	0.190099023	0.662834215	0.999905229
IFT81_NM_031473	-0.220530123	2.009778258	0.190073071	0.662855808	0.999905229
APOL3_NM_145641	-0.226332293	2.542247147	0.190037032	0.662885798	0.999905229
TMEM189-UBE2V1_NM_199203	-0.125836309	5.956197955	0.189894551	0.663004396	0.999905229
DDHD1_NM_001160148	0.169491261	2.937344486	0.189842452	0.663047776	0.999905229
OR2A20P_NR_002158	-0.278187435	0.851406357	0.189811456	0.663073588	0.999905229
LOC100506033_NR_040037	-0.158321627	3.266816601	0.189780184	0.663099632	0.999905229
RPSA_NM_002295	-0.154628876	8.582874863	0.189768246	0.663109574	0.999905229
LOC728640_NR_027508	-0.310582763	0.050864255	0.189757609	0.663118434	0.999905229
DEF8_NM_001242817	0.137879768	4.755057637	0.189713445	0.663155222	0.999905229
RHD_NM_016124	-0.34834853	0.180831204	0.18968463	0.663179227	0.999905229
NACC2_NM_144653	-0.155836239	4.105461001	0.189648909	0.663208988	0.999905229
KIAA0913_NM_001242488	0.137216967	4.983029804	0.189554848	0.663287372	0.999905229
EEA1_NM_003566	-0.151093998	4.764313411	0.189458071	0.663368043	0.999905229
OCIAD1_NM_001168254	-0.123965303	5.852181855	0.189378412	0.663434464	0.999905229
SLC9B2_NM_178833	0.159472808	3.617706709	0.189363291	0.663447074	0.999905229
UBAP1_NR_033243	-0.142050304	4.681298359	0.189352569	0.663456015	0.999905229
ABCF2_NM_007189	-0.12747088	5.688795839	0.189325374	0.663478697	0.999905229
GNPNAT1_NM_198066	0.143062082	5.038685168	0.189313948	0.663488227	0.999905229
HSPA1B_NM_005346	-0.128788682	5.505263296	0.189286888	0.663510798	0.999905229
DEF8_NM_001242816	0.136165453	4.909696107	0.189249296	0.663542158	0.999905229
NCDN_NM_014284	-0.146050152	4.027039672	0.189129802	0.663641865	0.999905229
ANAPC10_NM_001256712	-0.237262471	1.502847901	0.189113801	0.663655219	0.999905229
BCL9_NM_004326	-0.219110813	1.879066694	0.189088563	0.663676283	0.999905229
TBC1D10A_NM_031937	-0.164424149	3.410994269	0.189068486	0.663693042	0.999905229
C7orf49_NM_001243751	0.159555993	3.414047459	0.189053663	0.663705415	0.999905229
TBC1D10A_NM_001204240	-0.164424151	3.410994272	0.189041755	0.663715356	0.999905229
PRLR_NM_001204316	0.446488522	-0.839182604	0.188990605	0.663758059	0.999905229
ZNF791_NM_153358	-0.202797209	2.093119014	0.188985953	0.663761944	0.999905229
DCTN5_NM_001199011	-0.217390759	1.912441661	0.188954388	0.6637883	0.999905229
C1orf96_NM_145257	0.240552849	1.690176276	0.188923121	0.663814409	0.999905229
MSRA_NM_001199729	-0.170684818	3.060379649	0.188914047	0.663821987	0.999905229
MRFAP1_NM_033296	-0.133500346	7.108299587	0.188907915	0.663827109	0.999905229
PRRX2_NM_016307	0.135201833	5.500173048	0.188895529	0.663837453	0.999905229
DIDO1_NM_080796	0.170714447	3.001688195	0.188860456	0.663866747	0.999905229
BSCL2_NR_037948	0.132682217	5.169739443	0.188845728	0.663879049	0.999905229
ZMYM6NB_NM_001195156	-0.171178735	3.115179044	0.188838619	0.663884988	0.999905229
BSCL2_NR_037949	0.132708587	5.170715668	0.18882859	0.663893365	0.999905229
CD55_NM_000574	0.144020708	4.852565904	0.188800661	0.663916697	0.999905229
LOC729852_NR_034084	-0.200788132	2.222259599	0.188687397	0.664011338	0.999905229
ABCF2_NM_005692	-0.130033416	5.475818855	0.188681582	0.664016198	0.999905229
UBAP1_NM_001171203	-0.141759707	4.681064082	0.188579801	0.664101274	0.999905229
QRICH1_NM_017730	0.13513833	4.619040725	0.188550159	0.664126057	0.999905229
MLF1_NM_001195432	-0.208786647	2.101919334	0.188537772	0.664136413	0.999905229
UBAP1_NM_001171204	-0.141929823	4.679967491	0.188535094	0.664138653	0.999905229
MRPL18_NM_014161	-0.146340771	4.335815765	0.188534373	0.664139256	0.999905229
CWC27_NM_005869	-0.17300101	3.551886579	0.188509163	0.664160335	0.999905229
ACSF3_NM_174917	-0.177305548	2.908909829	0.188504917	0.664163886	0.999905229
NUDT21_NM_007006	-0.132838917	5.296797898	0.188478035	0.664186366	0.999905229
PTOV1_NM_017432	-0.128879551	6.133822032	0.188472628	0.664190888	0.999905229
TMEM30A_NM_018247	0.130230733	6.263382013	0.188471384	0.664191928	0.999905229
ZGPAT_NM_001083113	0.175495874	2.80395746	0.188440149	0.664218051	0.999905229
PAFAH1B3_NM_002573	-0.186282041	2.797232381	0.188428831	0.664227517	0.999905229
BBS12_NM_001178007	-0.241520273	1.466118351	0.188297355	0.664337508	0.999905229
LOC100287616_NR_040068	0.193698225	3.253641648	0.188174469	0.664440354	0.999905229
CCDC74A_NM_138770	0.179251928	2.801104941	0.188173805	0.664440909	0.999905229
LOC100507246_NR_038111	-0.138132041	4.854804576	0.188074671	0.664523907	0.999905229
ANAPC10_NM_014885	-0.223436565	1.818945122	0.18805324	0.664541852	0.999905229
LOC100128750_NR_046205	-0.263453412	1.06395008	0.188022353	0.664567718	0.999905229
ZNF599_NM_001007248	-0.304470161	0.022822436	0.187980777	0.664602539	0.999905229
GPR137B_NM_003272	-0.164295819	3.245087821	0.187944429	0.664632986	0.999905229
ZNF784_NM_203374	0.262784487	0.896461118	0.187943761	0.664633546	0.999905229
ACSF3_NM_001243279	-0.177030588	2.909302526	0.187890197	0.66467842	0.999905229
ARID4A_NM_023001	-0.211632287	2.301401006	0.187880798	0.664686294	0.999905229
ANAPC10_NM_001256707	-0.217676795	1.949450238	0.187874677	0.664691423	0.999905229
UBE2F_NM_080678	-0.134992931	5.163855498	0.187864266	0.664700147	0.999905229
LOC100507246_NR_038110	-0.138026387	4.854839012	0.187862844	0.664701338	0.999905229
ZC4H2_NM_018684	0.228429031	1.68952796	0.187814476	0.664741869	0.999905229
FAM206A_NM_017832	-0.189027593	2.508670729	0.187732768	0.664810352	0.999905229
RTN4_NM_207520	0.143136953	8.242171144	0.187590993	0.664929222	0.999905229
ZNF462_NM_021224	-0.307906922	0.394995624	0.187587251	0.66493236	0.999905229
NCK2_NM_001004722	0.155879834	3.38682098	0.187563683	0.664952126	0.999905229
ZNF706_NM_001042511	-0.157779644	3.332675092	0.187516941	0.664991331	0.999905229
TP53RK_NM_033550	-0.156908169	3.448551032	0.187511215	0.664996134	0.999905229
CPNE1_NM_152928	-0.137520833	6.492330576	0.187495243	0.665009533	0.999905229
ZNF569_NM_152484	0.286045646	0.680003269	0.187467779	0.665032572	0.999905229
STBD1_NM_003943	0.193074336	2.511785491	0.187463986	0.665035755	0.999905229
PCDHGB3_NM_032097	-0.30359177	0.073204063	0.187402669	0.665087202	0.999905229
RNF38_NM_194329	0.175982464	2.86256183	0.187371678	0.66511321	0.999905229
PHACTR4_NM_023923	0.159793651	3.356227244	0.187323117	0.665153965	0.999905229
SBNO2_NM_001100122	-0.148102726	5.098818764	0.187315537	0.665160327	0.999905229
CPZ_NM_003652	-0.301800575	3.830232614	0.187301316	0.665172264	0.999905229
ORC4_NM_181742	-0.157754556	3.479803893	0.187250643	0.665214802	0.999905229
EXT1_NM_000127	-0.139316869	6.970469156	0.18715418	0.665295799	0.999905229
RTN4_NM_153828	0.142612414	8.217650713	0.187137169	0.665310085	0.999905229
C20orf27_NM_001039140	0.144933182	4.398646775	0.187041469	0.665390469	0.999905229
LONRF1_NM_152271	-0.192989308	2.518531396	0.186994582	0.665429861	0.999905229
SP100_NM_003113	-0.129865585	5.407890176	0.186989139	0.665434434	0.999905229
DYX1C1_NM_001033559	-0.319840816	-0.062903442	0.186966962	0.66545307	0.999905229
CALML4_NM_033429	0.295406669	0.260566336	0.186943752	0.665472573	0.999905229
TUB_NM_003320	-0.180755104	3.033904209	0.186908669	0.665502057	0.999905229
ZNF706_NM_016096	-0.157279231	3.335473477	0.186862512	0.665540852	0.999905229
SMOX_NM_175840	-0.200987814	2.533353229	0.1868582	0.665544477	0.999905229
DDIT3_NM_001195055	0.17118438	3.479479005	0.186853666	0.665548288	0.999905229
INTS5_NM_030628	-0.164772602	3.132453035	0.186831313	0.665567078	0.999905229
CPNE1_NM_152927	-0.137253626	6.492962926	0.186753629	0.665632391	0.999905229
ZNF706_NM_001042510	-0.156230293	3.442211785	0.186752572	0.66563328	0.999905229
DISC1_NM_001164540	0.280163832	0.687129572	0.186692737	0.665683598	0.999905229
TRMT61B_NM_017910	-0.200238825	2.187897271	0.186649891	0.665719634	0.999905229
MLF1_NM_001195434	-0.206586613	2.117668021	0.186520157	0.665828781	0.999905229
ZKSCAN3_NM_001242894	-0.294794386	0.220583261	0.186500115	0.665845647	0.999905229
IL17RC_NR_037807	0.141226644	4.350377374	0.186493937	0.665850845	0.999905229
DDIT3_NM_001195054	0.171019325	3.481751465	0.186485279	0.665858132	0.999905229
ABHD13_NM_032859	-0.18721266	2.577175548	0.186482095	0.665860811	0.999905229
PEMT_NM_148172	0.163088416	3.587942298	0.186430573	0.665904175	0.999905229
FBXL20_NM_032875	-0.174600345	2.935500268	0.18642207	0.665911332	0.999905229
ISLR_NM_005545	-0.151287829	6.738967904	0.186328672	0.665989961	0.999905229
ANAPC10_NM_001256706	-0.222773834	1.831065287	0.186294343	0.666018868	0.999905229
PSMC5_NM_002805	0.129456195	6.336506575	0.186162675	0.666129767	0.999905229
MSN_NM_002444	0.154069038	8.125598103	0.186134058	0.666153876	0.999905229
PSMC5_NM_001199163	0.12919302	6.348698294	0.18612795	0.666159022	0.999905229
MDH1_NM_005917	-0.126988764	6.114747378	0.186111202	0.666173133	0.999905229
ARID4A_NM_002892	-0.207172093	2.378556296	0.18610177	0.66618108	0.999905229
LOC100507463_NR_037173_1	-0.200022622	2.437716899	0.186100132	0.666182461	0.999905229
ZNF70_NM_021916	0.261081178	0.915564362	0.186065596	0.666211563	0.999905229
C5orf38_NM_178569	-0.197285462	2.375076142	0.186018847	0.666250961	0.999905229
CDC5L_NM_001253	0.142710061	4.713867916	0.185979258	0.66628433	0.999905229
PCMT1_NM_005389	0.127027497	5.462681976	0.18594315	0.666314768	0.999905229
NFKBIL1_NM_005007_3	0.169792787	3.045527253	0.185934433	0.666322117	0.999905229
C11orf80_NM_024650	0.234579174	1.822819681	0.185897041	0.666353642	0.999905229
TUFM_NM_003321	0.12771222	6.618314047	0.185892919	0.666357117	0.999905229
NAP1L5_NM_153757	-0.247439279	1.270819224	0.185884218	0.666364454	0.999905229
GSPT1_NM_001130007	0.131212711	6.27989508	0.185766575	0.666463668	0.999905229
MAGI2_NM_012301	-0.244030774	1.38310354	0.185697667	0.666521799	0.999905229
TUB_NM_177972	-0.180122582	3.040057315	0.185655382	0.666557477	0.999905229
ANXA11_NM_145869	0.145691749	7.68286949	0.185655307	0.66655754	0.999905229
PCBP2_NM_031989	0.143141009	8.340796939	0.18564913	0.666562752	0.999905229
RTN4_NM_020532	0.142757184	8.267670252	0.185599303	0.6666048	0.999905229
PCBP2_NM_005016	0.143141009	8.340798319	0.18559678	0.666606929	0.999905229
MDH1_NM_001199111	-0.126732842	6.113180696	0.185542407	0.666652822	0.999905229
PCBP2_NM_001128912	0.143010956	8.338122335	0.185496056	0.666691951	0.999905229
RPAIN_NM_001160243	0.177909721	3.037400586	0.185489398	0.666697572	0.999905229
PLCD1_NM_006225	0.157132577	4.312523819	0.185454842	0.666726747	0.999905229
LRRC20_NM_018239	-0.241503425	1.392533684	0.185452128	0.666729039	0.999905229
PCBP2_NM_001128911	0.143010956	8.338123717	0.18544329	0.666736501	0.999905229
EEPD1_NM_030636	0.236782919	2.23250035	0.185360287	0.666806596	0.999905229
SNORD1A_NR_004395	-0.233967743	1.49282588	0.185291087	0.666865049	0.999905229
GTPBP5_NM_015666	-0.180981947	2.732763914	0.185242773	0.666905867	0.999905229
PAFAH1B3_NM_001145939	-0.182488003	2.839512364	0.18523393	0.666913339	0.999905229
LOC100132273_NR_034118	-0.270070733	0.831359769	0.185214474	0.666929778	0.999905229
RALGPS1_NM_014636	0.299029741	0.176080366	0.185164413	0.666972083	0.999905229
ZNF574_NM_022752	0.18096918	2.681738587	0.185057386	0.66706255	0.999905229
ERGIC2_NM_016570	-0.153966888	4.044395465	0.184991955	0.667117873	0.999905229
ZNF616_NM_178523	-0.263466355	1.013072478	0.184932458	0.667168188	0.999905229
TTI1_NM_014657	0.191784144	2.611943259	0.184854586	0.667234057	0.999905229
IFT88_NM_006531	-0.201743128	2.422708079	0.184844981	0.667242183	0.999905229
DDHD1_NM_001160147	0.168013887	2.921464514	0.184842473	0.667244305	0.999905229
C7orf49_NM_001243755	0.158776154	3.276646312	0.184839253	0.667247029	0.999905229
FAM114A2_NM_018691	-0.146344198	3.907065404	0.184807528	0.667273869	0.999905229
IKBKB_NM_001556	0.148240038	3.847571093	0.184693595	0.667370286	0.999905229
LRRC27_NM_030626	-0.189044998	2.534300103	0.184588379	0.667459356	0.999905229
OCIAD1_NM_001079839	-0.122594979	5.866016453	0.184587538	0.667460068	0.999905229
UTRN_NM_007124	0.132033069	5.777002738	0.184511975	0.667524054	0.999905229
IKBKB_NR_033818	0.148040325	3.847836271	0.184492992	0.667540132	0.999905229
CLN5_NM_006493	-0.153242274	3.836607109	0.184491074	0.667541756	0.999905229
PDZD11_NM_016484	-0.134077823	5.007350508	0.18448044	0.667550763	0.999905229
NMNAT1_NM_022787	-0.169554662	2.963098134	0.184452864	0.66757412	0.999905229
PPIP5K2_NM_015216	-0.142132025	4.374006543	0.184408822	0.667611429	0.999905229
LOC401321_NR_036501	0.267189318	0.996918809	0.184386269	0.667630537	0.999905229
LOC100507463_NR_037174	-0.199391745	2.451416328	0.18437604	0.667639203	0.999905229
UVRAG_NM_003369	0.158395662	3.307411693	0.184354416	0.667657525	0.999905229
TBCA_NM_004607	-0.136229938	5.393135904	0.184278441	0.667721908	0.999905229
SF3B1_NM_012433	-0.13585833	6.560087876	0.184269226	0.667729719	0.999905229
OCIAD1_NM_017830	-0.121787865	5.837577327	0.184262163	0.667735705	0.999905229
PLCD1_NM_001130964	0.156280951	4.310734239	0.184249207	0.667746686	0.999905229
PIK3IP1_NM_001135911	0.193849044	2.633904393	0.184170176	0.667813683	0.999905229
YDJC_NM_001017964	-0.200872259	2.326789093	0.184162778	0.667819955	0.999905229
ANAPC10_NM_001256711	-0.205659981	2.082003741	0.184155939	0.667825754	0.999905229
RSPO1_NM_001038633	0.437553304	-0.800959717	0.183984274	0.667971343	0.999905229
ARL17A_NM_001113738	0.172600603	3.18510362	0.183962255	0.667990024	0.999905229
DRP2_NM_001171184	0.363392717	-0.555501555	0.183926442	0.668020408	0.999905229
NUPL1_NM_014089	0.153076747	4.016862432	0.183918329	0.668027293	0.999905229
LOC100505702_NR_038303	0.312332952	0.588152573	0.183918115	0.668027474	0.999905229
ZNF705G_NM_001164457	-0.285604051	0.773167775	0.183869883	0.668068403	0.999905229
ZNF76_NM_003427	-0.154793334	3.35755163	0.183852093	0.668083501	0.999905229
PSMG4_NM_001135750	-0.239609978	1.333014775	0.183851567	0.668083947	0.999905229
COQ6_NM_182476	-0.167392722	2.981693552	0.183849951	0.668085319	0.999905229
PLCD1_NR_024071	0.156503373	4.259296808	0.183849271	0.668085896	0.999905229
SNRPD3_NM_004175	-0.135269024	4.863420632	0.183818971	0.668111613	0.999905229
MDFIC_NM_001166345	-0.144519755	5.071415099	0.183813325	0.668116406	0.999905229
PIGA_NR_033835	-0.281776891	0.514256123	0.183779868	0.668144805	0.999905229
C19orf43_NM_024038	0.120418623	5.657653753	0.183771813	0.668151643	0.999905229
MDFIC_NM_199072	-0.144519736	5.071415097	0.183749785	0.668170343	0.999905229
CERS2_NM_181746	0.126996891	6.441874337	0.18373732	0.668180926	0.999905229
STK10_NM_005990	0.145713667	4.510236299	0.183681704	0.668228149	0.999905229
PMF1_NM_001199654	0.143449458	3.926417117	0.183681319	0.668228476	0.999905229
UROD_NR_036510	-0.122700962	5.791432376	0.183634005	0.668268657	0.999905229
SNHG4_NR_036536	-0.295289086	0.126397108	0.183625874	0.668275562	0.999905229
CERS2_NM_022075	0.126934387	6.441360083	0.183579236	0.668315176	0.999905229
UBAP1_NM_016525	-0.140182309	4.64947593	0.183537668	0.668350488	0.999905229
ZNF615_NM_198480	-0.246550456	1.282894445	0.183536761	0.668351258	0.999905229
ME2_NM_002396	0.142846097	4.02327367	0.183518294	0.668366947	0.999905229
TMEM25_NM_001144037	-0.230815017	1.652742383	0.183511153	0.668373015	0.999905229
FAM8A1_NM_016255	-0.155375226	4.065297972	0.183507136	0.668376428	0.999905229
ID1_NM_181353	0.188708537	4.930861995	0.183500931	0.668381699	0.999905229
KIAA0494_NM_014774	-0.12863206	5.125751118	0.183483393	0.668396601	0.999905229
UROD_NM_000374	-0.122622496	5.790558571	0.183419856	0.668450595	0.999905229
ANO6_NM_001142680	-0.13410597	4.88245811	0.183381741	0.66848299	0.999905229
PBLD_NM_022129	-0.186135975	2.539651606	0.183367145	0.668495396	0.999905229
UBE2Q2_NM_173469	-0.13536829	5.468547124	0.18333847	0.668519772	0.999905229
ZNF658_NM_033160	-0.2878501	0.453457633	0.18327979	0.668569661	0.999905229
ENSA_NM_004436	-0.130971504	4.796523036	0.183260847	0.668585768	0.999905229
OR2A20P_NR_002158_1	-0.275490642	0.804071032	0.183247406	0.668597197	0.999905229
CRIPT_NM_014171	-0.165851847	3.384854142	0.183215184	0.668624599	0.999905229
VAPA_NM_003574	-0.12511408	6.009943108	0.183188928	0.668646929	0.999905229
SNRK_NM_017719	0.171416758	2.842262657	0.183137175	0.668690949	0.999905229
POFUT1_NM_172236	0.171045774	2.922668328	0.183110775	0.668713408	0.999905229
ANAPC13_NM_001242375	-0.146696683	4.804744919	0.18308081	0.668738901	0.999905229
CCDC130_NM_030818	0.17049367	2.854225422	0.183071156	0.668747114	0.999905229
TRERF1_NM_033502	0.226837643	2.472298716	0.183028924	0.66878305	0.999905229
NUPL1_NM_001008564	0.15341674	3.992596264	0.182979621	0.668825008	0.999905229
DNAJC19_NR_033723	-0.174489771	2.939830611	0.182942307	0.668856767	0.999905229
DDHD1_NM_030637	0.169285348	2.898992198	0.182865041	0.668922544	0.999905229
GSTT2_NM_000854_1	0.259442407	2.481514358	0.182855123	0.668930988	0.999905229
GSTT2B_NM_001080843	0.259442403	2.481514364	0.182830482	0.668951969	0.999905229
GALC_NM_001201401	0.169048355	3.070830481	0.182749648	0.669020808	0.999905229
IKBKB_NM_001242778	0.14853215	3.811860913	0.182742064	0.669027268	0.999905229
LOC100130744_NR_046285	0.226688349	1.709631606	0.182730613	0.669037021	0.999905229
THTPA_NM_001256322	-0.201215287	2.105475095	0.182724413	0.669042302	0.999905229
SNORD54_NR_002437	-0.132530478	5.906163309	0.182658199	0.669098708	0.999905229
ZNF701_NM_001172655	-0.284936957	0.436814125	0.18260932	0.669140356	0.999905229
TSC22D4_NM_030935	0.153763	3.948505613	0.182608654	0.669140923	0.999905229
SBNO2_NM_014963	-0.144990421	5.151745288	0.182547319	0.669193193	0.999905229
PAN2_NM_001166279	-0.19463522	2.38524033	0.182474074	0.669255625	0.999905229
LRRC27_NM_001143757	-0.187987765	2.53771101	0.182456447	0.669270653	0.999905229
RNF13_NM_183381	0.144920017	4.157559968	0.182412334	0.669308263	0.999905229
PAN2_NM_014871	-0.194712783	2.385006475	0.18239509	0.669322967	0.999905229
LOC100505783_NR_038339	0.238694258	1.430534014	0.182371101	0.669343423	0.999905229
ZNF506_NM_001145404	-0.27933961	0.668768662	0.182285801	0.669416174	0.999905229
VWCE_NM_152718	0.303302633	0.456343122	0.182272153	0.669427816	0.999905229
ANKHD1-EIF4EBP3_NM_020690	0.135638041	4.809671927	0.182152434	0.669529961	0.999905229
GNE_NM_001190384	0.144921795	3.931369108	0.18212469	0.669553638	0.999905229
LOC100505549_NM_001242804	0.246744686	1.291273899	0.182104516	0.669570857	0.999905229
THTPA_NM_001256062	-0.200828137	2.106540611	0.182099434	0.669575194	0.999905229
LOC100505622_NR_038332	0.263705784	0.906113152	0.182083551	0.669588751	0.999905229
RAB7L1_NM_001135662	-0.153032178	4.245752039	0.182067908	0.669602103	0.999905229
SMOX_NM_175842	-0.196319054	2.590489981	0.182054216	0.669613791	0.999905229
PIGA_NM_002641	-0.279217372	0.605003625	0.182022014	0.669641282	0.999905229
CCBL1_NM_001122672	0.25915495	0.926115449	0.181963655	0.66969111	0.999905229
EFNA4_NM_182690	-0.279712613	0.502113998	0.181907582	0.669738994	0.999905229
HSPG2_NM_005529	0.182497576	8.140157201	0.181827394	0.669807488	0.999905229
PARVA_NM_018222	-0.14066696	7.927944776	0.181811384	0.669821165	0.999905229
KLC4_NM_138343	-0.23708173	1.399779732	0.181745398	0.669877544	0.999905229
RASSF3_NM_178169	-0.191634448	2.602592744	0.181724199	0.669895659	0.999905229
C7orf49_NM_001243752	0.155473214	3.460731417	0.18172391	0.669895907	0.999905229
RSPO1_NM_001242908	0.436888128	-0.836152806	0.18170785	0.669909631	0.999905229
ZNF37BP_NR_026777	0.257268559	1.105788157	0.181673176	0.669939266	0.999905229
DNAJC19_NM_001190233	-0.17267874	2.997248466	0.181634124	0.669972645	0.999905229
