gene_id	logFC	logCPM	LR	PValue	FDR	gene_symbol	refseq
UBTF_NM_001076684	-0.101408626	5.922281727	0.123433529	0.725339979	0.999752564	UBTF	NM_001076684
DTNA_NM_032980	0.257326875	0.49901308	0.123345088	0.725434414	0.999752564	DTNA	NM_032980
C19orf71_NM_001135580	-0.229324126	0.666449711	0.123339519	0.725440362	0.999752564	C19orf71	NM_001135580
TRIOBP_NM_007032	0.11153324	6.078622171	0.123324508	0.725456395	0.999752564	TRIOBP	NM_007032
BRD7_NM_001173984	0.124852199	3.669316216	0.123310649	0.725471198	0.999752564	BRD7	NM_001173984
CLUAP1_NM_015041	0.130303007	3.453765661	0.123255258	0.725530371	0.999752564	CLUAP1	NM_015041
ATP5D_NM_001001975	0.108226407	5.186629003	0.123254429	0.725531257	0.999752564	ATP5D	NM_001001975
LUC7L3_NM_006107	-0.130043635	4.326951986	0.123222254	0.725565636	0.999752564	LUC7L3	NM_006107
HOXB-AS3_NR_033204	-0.392993719	0.655475502	0.12322047	0.725567542	0.999752564	HOXB-AS3	NR_033204
SCAMP5_NM_138967	-0.245663393	0.658435457	0.123205213	0.725583846	0.999752564	SCAMP5	NM_138967
MDFIC_NM_001166346	0.216738952	0.85350069	0.123202707	0.725586524	0.999752564	MDFIC	NM_001166346
TUSC3_NM_006765	-0.163379803	5.857944561	0.123034802	0.725766029	0.999752564	TUSC3	NM_006765
GOLGA7_NM_016099	-0.115653078	5.064135536	0.123026725	0.725774668	0.999752564	GOLGA7	NM_016099
HHAT_NM_001170564	-0.247865469	1.273373719	0.123018261	0.72578372	0.999752564	HHAT	NM_001170564
SNORD68_NR_002450	0.112157638	5.316287045	0.122997701	0.725805712	0.999752564	SNORD68	NR_002450
UBXN11_NM_183008	-0.182348924	1.809811539	0.122972073	0.725833127	0.999752564	UBXN11	NM_183008
VANGL1_NM_001172412	0.131126783	3.610729392	0.122968822	0.725836605	0.999752564	VANGL1	NM_001172412
C11orf49_NM_001003678	-0.126469738	3.325866282	0.122916594	0.725892487	0.999752564	C11orf49	NM_001003678
TSG101_NM_006292	0.105389942	5.253651222	0.122884803	0.725926508	0.999752564	TSG101	NM_006292
USP19_NM_001199161	-0.113683512	4.471180302	0.122869279	0.725943122	0.999752564	USP19	NM_001199161
RCOR3_NM_001136223	-0.125807508	3.667905893	0.122863582	0.72594922	0.999752564	RCOR3	NM_001136223
ABL2_NM_005158	-0.123477818	4.736101012	0.122832334	0.725982668	0.999752564	ABL2	NM_005158
ATXN3_NR_031765	-0.145354482	2.778842318	0.122704061	0.726120023	0.999752564	ATXN3	NR_031765
RLIM_NM_183353	-0.107401315	5.109891742	0.122700235	0.726124121	0.999752564	RLIM	NM_183353
LOC440354_NR_002473	0.119911409	6.325787198	0.122615019	0.726215416	0.999752564	LOC440354	NR_002473
ATL1_NM_181598	-0.214781637	2.039775231	0.122603003	0.726228293	0.999752564	ATL1	NM_181598
C3orf37_NM_001006109	0.134480298	3.096131973	0.12254085	0.726294906	0.999752564	C3orf37	NM_001006109
ACSS2_NM_001076552	0.134573584	4.223592235	0.122536788	0.72629926	0.999752564	ACSS2	NM_001076552
VANGL1_NM_138959	0.130946436	3.611602523	0.122535672	0.726300456	0.999752564	VANGL1	NM_138959
RBM45_NM_152945	-0.154602333	2.438593108	0.122512164	0.726325657	0.999752564	RBM45	NM_152945
RPLP0_NM_001002	0.131664778	9.615751619	0.122511581	0.726326282	0.999752564	RPLP0	NM_001002
AIMP1_NM_001142416	-0.125171544	4.900125019	0.122452122	0.726390034	0.999752564	AIMP1	NM_001142416
RPLP0_NM_053275	0.131651883	9.615780412	0.122444781	0.726397907	0.999752564	RPLP0	NM_053275
ALG13_NM_001168385	0.16444559	2.32642575	0.122439523	0.726403545	0.999752564	ALG13	NM_001168385
BRD7_NM_013263	0.124401793	3.668648825	0.122401377	0.726444457	0.999752564	BRD7	NM_013263
CFLAR_NM_001127184	0.138469595	3.146282619	0.122346703	0.726503108	0.999752564	CFLAR	NM_001127184
CPS1_NM_001875	0.164184002	2.508309054	0.122343325	0.726506732	0.999752564	CPS1	NM_001875
SLC12A6_NM_001042495	0.119692562	3.865489585	0.122341757	0.726508414	0.999752564	SLC12A6	NM_001042495
RPL28_NM_001136134	0.122552399	8.722231849	0.12232159	0.726530052	0.999752564	RPL28	NM_001136134
TP53BP2_NM_001031685	0.122069998	3.825989226	0.122301093	0.726552046	0.999752564	TP53BP2	NM_001031685
HCCS_NM_001171991	0.125060041	3.751686527	0.122296836	0.726556614	0.999752564	HCCS	NM_001171991
FAM172A_NM_001163417	-0.128141198	3.549462573	0.122243917	0.726613409	0.999752564	FAM172A	NM_001163417
CHFR_NM_018223	-0.118664988	3.879499104	0.122221273	0.726637716	0.999752564	CHFR	NM_018223
COQ10A_NM_001099337	-0.182947737	1.743653333	0.122192904	0.726668172	0.999752564	COQ10A	NM_001099337
DCUN1D5_NM_032299	0.114976033	4.583442006	0.12214401	0.726720672	0.999752564	DCUN1D5	NM_032299
RANBP6_NM_001243202	0.149423233	2.658850043	0.122117965	0.726748642	0.999752564	RANBP6	NM_001243202
C16orf13_NM_001040160	0.115165006	4.568620286	0.122115296	0.726751508	0.999752564	C16orf13	NM_001040160
RAD17_NM_002873	0.126923525	3.340208082	0.122114722	0.726752125	0.999752564	RAD17	NM_002873
MAPKAP1_NM_024117	0.104756445	6.320151998	0.122059297	0.72681166	0.999752564	MAPKAP1	NM_024117
CPS1_NM_001122634	0.171916041	2.203122339	0.121957914	0.726920599	0.999752564	CPS1	NM_001122634
ZNF619_NM_001145093	0.231365747	0.587527075	0.121950093	0.726929006	0.999752564	ZNF619	NM_001145093
FAM172A_NM_001163418	-0.127497271	3.466876504	0.121942619	0.72693704	0.999752564	FAM172A	NM_001163418
FLNA_NM_001110556	-0.144093787	10.77759893	0.121929624	0.726951007	0.999752564	FLNA	NM_001110556
FLNA_NM_001456	-0.144001311	10.76225865	0.121872895	0.727011995	0.999752564	FLNA	NM_001456
ABL2_NM_001168237	-0.122943196	4.723388106	0.121860173	0.727025673	0.999752564	ABL2	NM_001168237
C17orf76-AS1_NR_027176	0.125778394	7.047108313	0.121839687	0.727047703	0.999752564	C17orf76-AS1	NR_027176
FAM175A_NM_139076	0.130982126	3.432743262	0.121768861	0.72712388	0.999752564	FAM175A	NM_139076
VANGL1_NM_001172411	0.130529305	3.609064424	0.12173352	0.7271619	0.999752564	VANGL1	NM_001172411
BMPR1A_NM_004329	-0.125156138	3.564636589	0.121710897	0.727186242	0.999752564	BMPR1A	NM_004329
USP19_NM_006677	-0.111772008	4.387797567	0.121676572	0.727223178	0.999752564	USP19	NM_006677
CBLC_NM_012116	-0.261524316	-0.250445751	0.12159136	0.727314899	0.999752564	CBLC	NM_012116
SYNE2_NM_182913	0.276719559	-0.26709779	0.121572591	0.727335107	0.999752564	SYNE2	NM_182913
MID1_NM_001193281	-0.243038056	0.236096671	0.121567478	0.727340612	0.999752564	MID1	NM_001193281
ZNF558_NM_144693	-0.175333371	1.822089299	0.121486672	0.727427634	0.999752564	ZNF558	NM_144693
GOLGB1_NM_001256486	-0.117847189	5.116509684	0.121468901	0.727446777	0.999752564	GOLGB1	NM_001256486
GPR75-ASB3_NM_001164165	0.146659351	2.641693923	0.121448149	0.727469131	0.999752564	GPR75-ASB3	NM_001164165
LOC100653515_NM_001243541	-0.109982976	5.344608019	0.12138196	0.727540449	0.999752564	LOC100653515	NM_001243541
ALG13_NM_001039210	0.166673842	2.115717933	0.121373312	0.727549768	0.999752564	ALG13	NM_001039210
ZBTB41_NM_194314	-0.146227076	2.901786654	0.121311494	0.727616398	0.999752564	ZBTB41	NM_194314
UBTF_NR_045058	-0.100330444	5.950884213	0.121296633	0.727632419	0.999752564	UBTF	NR_045058
USP19_NM_001199160	-0.112691514	4.439735239	0.12128895	0.727640703	0.999752564	USP19	NM_001199160
PARS2_NM_152268	0.219114726	0.740068121	0.121286511	0.727643332	0.999752564	PARS2	NM_152268
LOC100653515_NM_001243540	-0.109937045	5.344572615	0.121270836	0.727660232	0.999752564	LOC100653515	NM_001243540
GOLGB1_NM_004487	-0.117824364	5.115726309	0.121248752	0.727684044	0.999752564	GOLGB1	NM_004487
HCCS_NM_001122608	0.124182157	3.765796529	0.121247036	0.727685894	0.999752564	HCCS	NM_001122608
USP19_NM_001199162	-0.11297576	4.46727529	0.12123751	0.727696167	0.999752564	USP19	NM_001199162
GOLGB1_NM_001256487	-0.117736326	5.116261362	0.121235611	0.727698214	0.999752564	GOLGB1	NM_001256487
PNPO_NM_018129	0.134742097	3.080868661	0.121230572	0.727703648	0.999752564	PNPO	NM_018129
UBTF_NM_014233	-0.100015103	5.962146891	0.121225014	0.727709642	0.999752564	UBTF	NM_014233
ABL2_NM_001168239	-0.122727889	4.72095354	0.121203367	0.727732988	0.999752564	ABL2	NM_001168239
ITM2B_NM_021999	0.111916582	7.090773784	0.121092429	0.72785267	0.999752564	ITM2B	NM_021999
ATAD1_NM_032810	-0.111005825	4.39451986	0.121078367	0.727867843	0.999752564	ATAD1	NM_032810
GOLGA7_NM_001002296	-0.115061562	5.049132829	0.121034506	0.727915182	0.999752564	GOLGA7	NM_001002296
RAB7L1_NM_001135664	-0.127116465	4.165604338	0.12100372	0.727948414	0.999752564	RAB7L1	NM_001135664
TAX1BP3_NM_001204698	0.108773067	6.819282788	0.120967523	0.727987493	0.999752564	TAX1BP3	NM_001204698
DCAF11_NR_028099	-0.106375513	5.105114028	0.120954882	0.728001142	0.999752564	DCAF11	NR_028099
SUSD1_NM_022486	0.137339688	3.11428655	0.120945421	0.728011358	0.999752564	SUSD1	NM_022486
RAB31_NM_006868	0.104827498	5.950499061	0.120923766	0.728034743	0.999752564	RAB31	NM_006868
BHLHE40_NM_003670	-0.162425813	4.255947829	0.120902429	0.728057786	0.999752564	BHLHE40	NM_003670
TRIM65_NM_001256124	-0.135329721	3.087649519	0.120844007	0.728120892	0.999752564	TRIM65	NM_001256124
FAM172A_NM_032042	-0.127147695	3.594549056	0.120771701	0.728199021	0.999752564	FAM172A	NM_032042
PYDC1_NM_152901	0.355780284	-0.235497834	0.120763767	0.728207595	0.999752564	PYDC1	NM_152901
ING4_NM_001127585	0.132122791	3.622346205	0.120751558	0.728220789	0.999752564	ING4	NM_001127585
PHF20L1_NM_198513	-0.152341877	2.559601809	0.120740897	0.728232312	0.999752564	PHF20L1	NM_198513
FBXO22_NM_012170	0.12721424	3.344398321	0.120740404	0.728232845	0.999752564	FBXO22	NM_012170
LIMK1_NM_001204426	-0.105512507	5.383458908	0.120721423	0.728253362	0.999752564	LIMK1	NM_001204426
COX4I1_NM_001861	0.110014456	7.168452099	0.120686577	0.728291031	0.999752564	COX4I1	NM_001861
LRRC49_NM_001199018	0.178426404	1.876361137	0.12067624	0.728302207	0.999752564	LRRC49	NM_001199018
ANKRD17_NM_032217	-0.105304633	4.99384713	0.120655959	0.728324136	0.999752564	ANKRD17	NM_032217
SNORA63_NR_002586	-0.166786696	2.154089188	0.120619514	0.728363545	0.999752564	SNORA63	NR_002586
IFNAR2_NM_207584	-0.158682711	2.32600393	0.12060187	0.728382628	0.999752564	IFNAR2	NM_207584
C17orf76-AS1_NR_045025	0.121355839	7.205811819	0.120594156	0.728390971	0.999752564	C17orf76-AS1	NR_045025
SLC12A6_NM_133647	0.118760172	3.875176526	0.120523292	0.728467629	0.999752564	SLC12A6	NM_133647
SPRYD7_NM_001127482	0.153209835	2.552098642	0.120463874	0.728531925	0.999752564	SPRYD7	NM_001127482
ZNF574_NM_022752	-0.145963673	2.681738587	0.120447956	0.728549152	0.999752564	ZNF574	NM_022752
MFSD7_NM_032219	-0.201784192	2.045815689	0.120342374	0.728663454	0.999752564	MFSD7	NM_032219
SYVN1_NM_172230	-0.123353184	3.701028788	0.120262625	0.728749826	0.999752564	SYVN1	NM_172230
MFSD1_NM_001167903	0.097854856	5.656070213	0.120259065	0.728753683	0.999752564	MFSD1	NM_001167903
PPWD1_NR_046350	0.137914312	3.068854578	0.120257992	0.728754845	0.999752564	PPWD1	NR_046350
DCP1B_NM_152640	0.142773148	2.774462911	0.120183722	0.728835313	0.999752564	DCP1B	NM_152640
B3GNT9_NM_033309	-0.119684404	4.170102308	0.1201726	0.728847366	0.999752564	B3GNT9	NM_033309
B9D2_NM_030578	0.205068071	1.052838772	0.12013263	0.728890686	0.999752564	B9D2	NM_030578
SLC39A11_NM_001159770	0.156103662	2.373675822	0.120059971	0.728969455	0.999752564	SLC39A11	NM_001159770
SYF2_NM_015484	0.120361353	4.545819574	0.120010718	0.729022866	0.999752564	SYF2	NM_015484
CSGALNACT2_NM_018590	0.120919903	3.980530228	0.119990115	0.729045211	0.999752564	CSGALNACT2	NM_018590
ABL2_NM_001136000	-0.121890119	4.734410486	0.11973841	0.729318378	0.999752564	ABL2	NM_001136000
SLC39A11_NM_139177	0.156171945	2.370414471	0.119727833	0.729329865	0.999752564	SLC39A11	NM_139177
GOLGB1_NM_001256488	-0.116958691	5.107735882	0.119677112	0.729384951	0.999752564	GOLGB1	NM_001256488
TAX1BP3_NM_014604	0.110021168	7.011565743	0.119666372	0.729396617	0.999752564	TAX1BP3	NM_014604
KRI1_NM_023008	0.125157576	3.559267597	0.119660274	0.729403242	0.999752564	KRI1	NM_023008
GSG1_NM_001080555	0.265586242	0.064623914	0.119639851	0.729425428	0.999752564	GSG1	NM_001080555
INTS4L2_NR_027392	0.228975008	0.426432605	0.119637616	0.729427857	0.999752564	INTS4L2	NR_027392
FKBPL_NM_022110	0.201589397	1.23455286	0.11961842	0.729448712	0.999752564	FKBPL	NM_022110
SYVN1_NM_032431	-0.122957402	3.70065592	0.119525507	0.729549686	0.999752564	SYVN1	NM_032431
PIGM_NM_145167	-0.167822782	1.980685846	0.11947293	0.729606843	0.999752564	PIGM	NM_145167
SLC12A6_NM_001042497	0.118341426	3.863352521	0.119421586	0.729662675	0.999752564	SLC12A6	NM_001042497
PITX2_NM_001204398	0.240860663	0.843378658	0.119399852	0.729686313	0.999752564	PITX2	NM_001204398
RSL1D1_NM_015659	0.104323432	6.234791768	0.119392929	0.729693842	0.999752564	RSL1D1	NM_015659
ZNF2_NM_021088	0.205515329	1.010293572	0.119365564	0.729723607	0.999752564	ZNF2	NM_021088
POLR3E_NM_018119	-0.123897268	3.491817477	0.119325535	0.729767156	0.999752564	POLR3E	NM_018119
SLC35C1_NM_018389	-0.121190754	3.782612648	0.119315871	0.72977767	0.999752564	SLC35C1	NM_018389
ARFRP1_NM_003224	0.120276309	3.858419913	0.119287224	0.729808842	0.999752564	ARFRP1	NM_003224
PIGT_NM_001184729	-0.105059849	6.39892752	0.119227214	0.729874154	0.999752564	PIGT	NM_001184729
RELA_NM_001145138	-0.099660483	5.651659763	0.119193434	0.729910927	0.999752564	RELA	NM_001145138
PPP1R37_NM_019121	0.11188522	4.350545077	0.119184106	0.729921083	0.999752564	PPP1R37	NM_019121
ZIC4_NR_033118	-0.238550011	0.746658283	0.119183918	0.729921288	0.999752564	ZIC4	NR_033118
PRKCE_NM_005400	0.145910729	2.888685919	0.119176934	0.729928891	0.999752564	PRKCE	NM_005400
PHF23_NM_024297	-0.109732575	4.636102088	0.119127846	0.729982342	0.999752564	PHF23	NM_024297
ETS1_NM_005238	0.100402863	5.582154965	0.119115047	0.729996281	0.999752564	ETS1	NM_005238
GALNT10_NM_198321	0.137119479	5.807712634	0.119071993	0.730043175	0.999752564	GALNT10	NM_198321
SLC15A3_NR_027391	-0.189429336	1.887640626	0.118945941	0.730180526	0.999752564	SLC15A3	NR_027391
ALKBH2_NM_001145375	0.168262564	1.998119145	0.118911279	0.730218308	0.999752564	ALKBH2	NM_001145375
PAFAH1B2_NM_002572	0.10536852	5.286518392	0.118892137	0.730239176	0.999752564	PAFAH1B2	NM_002572
ZNF816_NM_001031665	-0.217949758	0.739199961	0.118826097	0.730311186	0.999752564	ZNF816	NM_001031665
SLC12A6_NM_001042494	0.11786994	3.879306143	0.118805576	0.730333567	0.999752564	SLC12A6	NM_001042494
CHRNB1_NM_000747	0.227158436	0.520174238	0.118695473	0.730453683	0.999752564	CHRNB1	NM_000747
ATP5S_NR_033761	0.18114319	1.604197355	0.118692447	0.730456985	0.999752564	ATP5S	NR_033761
TRIOBP_NM_001039141	0.109520432	6.061505199	0.118630575	0.730524514	0.999752564	TRIOBP	NM_001039141
MARCKS_NM_002356	-0.139754214	7.268017316	0.118582805	0.730576663	0.999752564	MARCKS	NM_002356
SPIN3_NM_001010862	-0.21106476	0.81869715	0.118576599	0.73058344	0.999752564	SPIN3	NM_001010862
MIR3129_NR_036076	-0.189733878	1.553041727	0.118568093	0.730592727	0.999752564	MIR3129	NR_036076
LMLN_NM_001136049	-0.189778843	1.476729135	0.118433943	0.73073925	0.999752564	LMLN	NM_001136049
KIF3C_NM_002254	0.127163502	3.614459483	0.118432608	0.730740709	0.999752564	KIF3C	NM_002254
ZNF619_NR_026746	0.226326896	0.626250504	0.118380929	0.73079718	0.999752564	ZNF619	NR_026746
ARL13B_NM_001174150	0.174021687	1.91364151	0.118377755	0.730800649	0.999752564	ARL13B	NM_001174150
ZNF619_NM_001145082	0.226326894	0.626097141	0.118351883	0.730828925	0.999752564	ZNF619	NM_001145082
ALG1_NM_019109	-0.10912235	4.638997377	0.118336228	0.730846037	0.999752564	ALG1	NM_019109
ZNF256_NM_005773	-0.235112894	0.155961411	0.118307243	0.730877722	0.999752564	ZNF256	NM_005773
LOC100861402_NR_045787	0.173898923	1.880359282	0.118263573	0.730925468	0.999752564	LOC100861402	NR_045787
CCT6B_NM_001193530	0.213782306	1.201742057	0.11826094	0.730928348	0.999752564	CCT6B	NM_001193530
KCNE4_NM_080671	-0.240975268	2.834428134	0.118253458	0.73093653	0.999752564	KCNE4	NM_080671
LOC100861402_NR_045786	0.173898924	1.880359275	0.118250936	0.730939287	0.999752564	LOC100861402	NR_045786
SNHG8_NR_034011	0.143180961	3.557572411	0.118224507	0.73096819	0.999752564	SNHG8	NR_034011
RNF181_NM_016494	0.108868111	5.396046891	0.118191528	0.731004261	0.999752564	RNF181	NM_016494
MIR4653_NR_039797	0.178560818	1.726945658	0.118185402	0.731010961	0.999752564	MIR4653	NR_039797
ZIC4_NR_040762	-0.239936027	0.729589408	0.118169682	0.731028158	0.999752564	ZIC4	NR_040762
LOC100505815_NR_045370	-0.152795903	2.427149153	0.118165199	0.731033062	0.999752564	LOC100505815	NR_045370
IFNAR2_NM_000874	-0.155611086	2.335070773	0.118135067	0.731066027	0.999752564	IFNAR2	NM_000874
THUMPD2_NR_028102	0.203692462	1.163081054	0.118113794	0.731089304	0.999752564	THUMPD2	NR_028102
RANBP6_NM_001243203	0.147667924	2.64657829	0.117982604	0.731232903	0.999752564	RANBP6	NM_001243203
UQCRB_NM_006294	0.111130731	6.079017386	0.117895392	0.731328412	0.999752564	UQCRB	NM_006294
C5orf51_NM_175921	0.121727133	4.04469355	0.117882368	0.731342678	0.999752564	C5orf51	NM_175921
STARD3_NM_006804	-0.108904383	4.453382721	0.117847754	0.731380599	0.999752564	STARD3	NM_006804
TRMT61A_NM_152307	0.130760954	3.126730755	0.117815846	0.73141556	0.999752564	TRMT61A	NM_152307
NUBPL_NM_001201574	-0.161863855	2.234416732	0.117802715	0.731429949	0.999752564	NUBPL	NM_001201574
SLC12A6_NM_005135	0.117786443	3.861563722	0.117745755	0.731492378	0.999752564	SLC12A6	NM_005135
SAFB_NR_037699	0.105875228	5.03630077	0.117741383	0.731497171	0.999752564	SAFB	NR_037699
STARD3_NM_001165937	-0.108756556	4.44866609	0.117697239	0.731545564	0.999752564	STARD3	NM_001165937
C3orf37_NM_020187	0.132059313	3.087331553	0.117667306	0.731578386	0.999752564	C3orf37	NM_020187
CPT2_NM_000098	0.154454358	2.595287787	0.117594899	0.731657798	0.999752564	CPT2	NM_000098
FOXJ3_NM_001198850	-0.113181496	4.051773475	0.117570677	0.731684369	0.999752564	FOXJ3	NM_001198850
C1orf9_NM_016227	-0.136497258	3.343611841	0.117565998	0.731689503	0.999752564	C1orf9	NM_016227
KIAA1826_NM_032424	0.136495587	3.112761173	0.117549708	0.731707375	0.999752564	KIAA1826	NM_032424
HHAT_NM_001170588	-0.239679367	1.331597521	0.11754354	0.731714142	0.999752564	HHAT	NM_001170588
EIF4G1_NM_001194946	-0.114244592	7.976793042	0.117444888	0.731822408	0.999752564	EIF4G1	NM_001194946
PPIL2_NM_014337	-0.108688572	4.25634536	0.117411974	0.731858541	0.999752564	PPIL2	NM_014337
FMR1_NM_001185076	-0.126334863	3.582982885	0.117320597	0.731958885	0.999752564	FMR1	NM_001185076
GTF2H2D_NM_001042490	-0.11231457	4.302386622	0.117180489	0.732112827	0.999752564	GTF2H2D	NM_001042490
PRKG1_NM_006258	-0.114917756	4.162670133	0.117153245	0.732142773	0.999752564	PRKG1	NM_006258
SLC25A26_NM_001164796	-0.123433477	3.711081053	0.117150506	0.732145783	0.999752564	SLC25A26	NM_001164796
ZIC4_NR_033119	-0.236738616	0.744002833	0.117134696	0.732163163	0.999752564	ZIC4	NR_033119
C20orf43_NM_016407	-0.103937908	6.582390289	0.117114626	0.732185227	0.999752564	C20orf43	NM_016407
PPWD1_NR_046349	0.135761464	3.074652361	0.117108087	0.732192417	0.999752564	PPWD1	NR_046349
RELA_NM_021975	-0.098777348	5.655214588	0.117095118	0.732206676	0.999752564	RELA	NM_021975
ARHGEF12_NM_015313	-0.10376765	6.34396682	0.11705856	0.732246878	0.999752564	ARHGEF12	NM_015313
WASF1_NM_001024934	-0.132571617	3.59475928	0.117014872	0.732294928	0.999752564	WASF1	NM_001024934
PDPK1_NM_031268	-0.114166172	4.026961499	0.116984958	0.732327835	0.999752564	PDPK1	NM_031268
NOTCH2NL_NM_203458	-0.107720292	4.558947311	0.116890236	0.732432065	0.999752564	NOTCH2NL	NM_203458
MTMR10_NM_017762	-0.12238652	3.674890541	0.116873111	0.732450913	0.999752564	MTMR10	NM_017762
SLC12A6_NM_001042496	0.117075398	3.881930799	0.116867034	0.732457603	0.999752564	SLC12A6	NM_001042496
SLC35A1_NM_006416	-0.145918688	2.684316676	0.116839588	0.732487815	0.999752564	SLC35A1	NM_006416
TMEM80_NM_001042463	-0.1630415	2.070476096	0.116836772	0.732490916	0.999752564	TMEM80	NM_001042463
LRRC8E_NM_025061	-0.201893869	1.069685531	0.116834051	0.732493912	0.999752564	LRRC8E	NM_025061
PARD3_NM_001184787	-0.109148827	4.356048912	0.116800749	0.732530577	0.999752564	PARD3	NM_001184787
EIF4G1_NM_182917	-0.113848697	7.969468921	0.116776701	0.732557057	0.999752564	EIF4G1	NM_182917
KBTBD3_NM_152433	0.243194862	0.01762401	0.116758284	0.73257734	0.999752564	KBTBD3	NM_152433
ARHGEF1_NM_004706	0.103297175	5.261004089	0.116705867	0.732635075	0.999752564	ARHGEF1	NM_004706
ARL1_NM_001177	0.098854131	5.779331586	0.116691607	0.732650784	0.999752564	ARL1	NM_001177
ZC3H7B_NM_017590	0.108133538	6.457171945	0.116688667	0.732654022	0.999752564	ZC3H7B	NM_017590
FAM172A_NR_028080	-0.124798419	3.449201508	0.116654254	0.732691938	0.999752564	FAM172A	NR_028080
ACADSB_NM_001609	-0.146855901	2.64629985	0.116652968	0.732693355	0.999752564	ACADSB	NM_001609
LOC100507178_NR_037868	-0.199827299	1.140314885	0.116610628	0.732740013	0.999752564	LOC100507178	NR_037868
PITX2_NM_153426	0.23463145	0.960168542	0.116578413	0.73277552	0.999752564	PITX2	NM_153426
C10orf2_NM_001163813	-0.202115053	1.034684603	0.116539891	0.732817985	0.999752564	C10orf2	NM_001163813
GLCCI1_NM_138426	0.242266334	0.159639806	0.116496387	0.732865952	0.999752564	GLCCI1	NM_138426
ARPC1A_NM_006409	0.108466204	6.358182553	0.116474215	0.732890402	0.999752564	ARPC1A	NM_006409
ZNF536_NM_014717	-0.306437702	0.045293769	0.116449706	0.732917433	0.999752564	ZNF536	NM_014717
RNF8_NM_183078	0.133211772	2.988317375	0.116431574	0.732937432	0.999752564	RNF8	NM_183078
ARPC1A_NM_001190996	0.108378472	6.357699883	0.116417799	0.732952627	0.999752564	ARPC1A	NM_001190996
